id,area,center_lat,center_lon,company,name,polygon
NHN,3,58.917441326138,17.871912237909,Ellevio AB,Nynäshamn,"[[17.830102652893, 59.088883887233], [17.868843534738, 59.08489183324], [17.86979503765, 59.064062252541], [17.896831942794, 59.061600046706], [17.895025368067, 59.054191203563], [17.948979507873, 59.059740374721], [17.95492390593, 59.050787279677], [17.996769588694, 59.047680095532], [18.013028969888, 59.024027412041], [18.05441963865, 58.995971673403], [18.042200021218, 58.953716088623], [18.077163926894, 58.943424807443], [18.077752413995, 58.923118856663], [18.001625956523, 58.864227271534], [17.977630739146, 58.785628130868], [17.894341602783, 58.72067658645], [17.831481345173, 58.730713822427], [17.817542867326, 58.767818258159], [17.725425372961, 58.797917945592], [17.718148705202, 58.815264733224], [17.726993395016, 58.842928649121], [17.708405942106, 58.884927738942], [17.729585731147, 59.014108984067], [17.714148436137, 59.044534518059], [17.745602949783, 59.063621358105], [17.746406018307, 59.088461057574], [17.789330552447, 59.084766902539], [17.788726934696, 59.089881316512], [17.821700183256, 59.094345316127], [17.830102652893, 59.088883887233]]"
NKL,3,59.365131452256,15.050797225074,Linde Energi AB,Närkes Kil,"[[15.165911145814, 59.304191693424], [15.149983163284, 59.300932105564], [15.138210197456, 59.283634295794], [15.105876847375, 59.294506941894], [15.101249173829, 59.306063536785], [15.04712622337, 59.308092919817], [15.049092376284, 59.3222896901], [15.031446035604, 59.321961272188], [15.029822066889, 59.328711469744], [14.990514951754, 59.307435677336], [14.955218837258, 59.311069983837], [14.95809232905, 59.333130090819], [14.93427730632, 59.333331741683], [14.932194486553, 59.345976981376], [14.900944150311, 59.356780898201], [14.89857937154, 59.377044724851], [14.934389296164, 59.383699875196], [14.962809527997, 59.415534672641], [15.036828921998, 59.42932519756], [15.130965242317, 59.433444561476], [15.167236141561, 59.382268281153], [15.134557304936, 59.348161415545], [15.170664808248, 59.330841819576], [15.17516644069, 59.306084619155], [15.165911145814, 59.304191693424]]"
NSO,3,57.651722846099,14.704761231175,Nässjö Affärsverk Elnät AB,Nässjö,"[[14.700960354655, 57.624159804663], [14.668235756601, 57.640430081524], [14.655922507471, 57.659576548995], [14.678858988348, 57.668311931692], [14.686795619419, 57.681449356819], [14.733418299895, 57.669487800542], [14.749290270045, 57.656387620107], [14.738670347477, 57.634956449589], [14.700960354655, 57.624159804663]]"
ORT,3,58.102428100733,11.661325284666,Ellevio AB,Orust-Tjörn,"[[11.53450254203, 57.9178249878], [11.437906634085, 58.013780875013], [11.460752003034, 58.049591577327], [11.503486955887, 58.053238247012], [11.546067979971, 58.068722527372], [11.59758749828, 58.071021466725], [11.586562703681, 58.098753812807], [11.477977611182, 58.130923499789], [11.492889102638, 58.157212317908], [11.552747183157, 58.19643177342], [11.668082241265, 58.253026185205], [11.677126280666, 58.299223447673], [11.756161253345, 58.309187593459], [11.786698539939, 58.269760634322], [11.817798185871, 58.273531238905], [11.850216188343, 58.23191143088], [11.850203469803, 58.214600680591], [11.86837595268, 58.212286955321], [11.851569476464, 58.203399954173], [11.856533228734, 58.166245619017], [11.835806519131, 58.14439916432], [11.835527881111, 58.122352865427], [11.808284736186, 58.113166914988], [11.795112944217, 58.092840372569], [11.761259029237, 58.076539270651], [11.784710758458, 58.065193860014], [11.789028709809, 58.029809149184], [11.693791078176, 57.939249934915], [11.637574155167, 57.918602289664], [11.53450254203, 57.9178249878]]"
ORV,3,58.128058016575,11.437707161768,Västra Orusts Energitjänst ek för,Orust Västra,"[[11.315591706835, 58.048974715906], [11.29770125899, 58.19163794895], [11.474724115584, 58.191310850053], [11.493651315397, 58.207150002909], [11.527078247352, 58.207177688753], [11.648471300768, 58.262422137635], [11.668906636783, 58.255680525305], [11.62383001014, 58.238804759234], [11.567597147069, 58.193505934795], [11.540726408198, 58.192585445654], [11.541056236481, 58.171988920015], [11.520990441277, 58.171063653374], [11.48593080247, 58.145560959312], [11.484546315108, 58.127696529654], [11.511562670934, 58.113654673048], [11.530697332233, 58.118203440217], [11.538931435216, 58.111238204384], [11.554382643757, 58.112690532601], [11.555003871617, 58.104133023105], [11.595747567473, 58.102738145127], [11.585307287452, 58.083521485767], [11.596834120495, 58.070918967247], [11.46046716162, 58.048877331401], [11.315591706835, 58.048974715906]]"
OXD,3,58.638470409581,17.239754396507,Oxelö Energi AB,Oxelösund,"[[17.038437708206, 58.697429281843], [17.076981868368, 58.691862493752], [17.130054772216, 58.703205791858], [17.274237948705, 58.686093571143], [17.47512313907, 58.63348102278], [17.473849274556, 58.587701797837], [17.06982977244, 58.590662946239], [17.086782945301, 58.634645982628], [17.016990298251, 58.679429594031], [17.038437708206, 58.697429281843]]"
PTE,3,57.731978090202,12.129007324218,Partille Energi Nät AB,Partille,"[[12.079109232536, 57.745009585813], [12.078203389513, 57.761824981754], [12.113987451829, 57.772352918373], [12.17399309436, 57.775981514804], [12.207058042217, 57.757457505908], [12.180774105059, 57.748441817014], [12.184886887084, 57.735393868808], [12.224826094703, 57.727607378754], [12.170636134863, 57.714089766216], [12.137613259193, 57.687708446071], [12.088793897237, 57.682204226156], [12.054507818677, 57.732970740164], [12.080805480337, 57.735921723187], [12.079109232536, 57.745009585813]]"
RSK,3,59.645058297117,19.036059486241,Vattenfall Eldistribution AB,Roslagskusten,"[[19.362022501593, 59.805946087587], [19.503800701608, 59.506177589815], [19.341080006538, 59.476456853892], [19.164812544889, 59.477113871023], [19.002497356686, 59.515915462936], [18.96242769393, 59.5430293747], [18.828638710128, 59.558674330487], [18.799923719407, 59.54685013893], [18.766601688708, 59.552290105774], [18.750857596583, 59.547963961253], [18.730606030355, 59.562463220833], [18.745051923238, 59.587108083138], [18.62589004025, 59.560080076576], [18.584474855605, 59.579691351576], [18.577187300374, 59.603252359397], [18.553372585565, 59.613116413231], [18.525461395915, 59.61057819401], [18.514611661913, 59.590517754076], [18.50220125743, 59.589213470676], [18.383369756441, 59.604088884586], [18.396620882424, 59.616310035825], [18.369905527207, 59.629317977251], [18.390152947373, 59.652324887138], [18.378082298949, 59.65568276879], [18.397629511181, 59.669340568959], [18.441465250883, 59.677829163019], [18.508706863044, 59.670219379135], [18.520336857591, 59.699626391759], [18.633223014405, 59.720649122808], [18.6475801125, 59.707855458514], [18.672366357499, 59.708877117352], [18.705185719451, 59.695672233139], [18.716590864199, 59.720387676486], [18.776082522662, 59.764310287375], [18.909790526842, 59.778599729538], [19.011094785494, 59.776167533779], [19.040540333098, 59.78446899398], [19.044789561913, 59.798072628105], [19.098163233381, 59.805116303817], [19.121722598566, 59.785705395679], [19.197671278162, 59.804046716759], [19.234874377247, 59.849477053344], [19.362022501593, 59.805946087587]]"
SAH,3,59.95782968773,16.641701864754,Sala-Heby Energi Elnät AB,Sala-Hyttan,"[[16.716484831377, 60.058734242323], [16.796009775929, 59.929512816857], [16.689117328606, 59.884233255997], [16.635721952302, 59.889929036077], [16.61551292385, 59.877545283828], [16.583505795969, 59.881620987974], [16.565697609727, 59.874149136379], [16.548532168412, 59.880300771318], [16.560000474447, 59.887120272618], [16.536720396485, 59.906008517429], [16.510538065731, 59.902161159551], [16.536300907414, 59.906937180141], [16.528474306259, 59.92776633888], [16.480437818092, 59.931117346205], [16.497319180952, 59.965192462369], [16.488332419127, 59.970394257639], [16.521482037069, 59.976768798999], [16.50940909896, 60.005715677967], [16.56196190893, 60.008610311966], [16.693753406524, 60.043044254169], [16.716484831377, 60.058734242323]]"
SHT,3,57.747246563207,12.824546721698,Sandhult-Sandareds Elektr ek för,Sandhult-Sandared,"[[12.743428222982, 57.709526223661], [12.774977867206, 57.724619451482], [12.777709254299, 57.737542246291], [12.744352324386, 57.758541214027], [12.794875631345, 57.780694326402], [12.814076967452, 57.781074719893], [12.830398781252, 57.798179610985], [12.856576720095, 57.7819297646], [12.940603339215, 57.763962975576], [12.917295328048, 57.763756936712], [12.842286612307, 57.711432310665], [12.79456509891, 57.699116754023], [12.761490188136, 57.698715263567], [12.743428222982, 57.709526223661]]"
SDV,3,60.672877425004,16.579298580527,Sandviken Energi Elnät AB,Sandviken,"[[16.841685588052, 60.816048241162], [16.844643700964, 60.757082367549], [16.900090379453, 60.727314818702], [16.888062247376, 60.722563691527], [16.915745671965, 60.695139478611], [16.88960257735, 60.688881093021], [16.895819613447, 60.678583966199], [16.881367808691, 60.676235115577], [16.876588067602, 60.617211052366], [16.829034306721, 60.605964676706], [16.831056437309, 60.562340404325], [16.764358217484, 60.52893654323], [16.742834481775, 60.539133670101], [16.749436562599, 60.549968867294], [16.728762100573, 60.563443803002], [16.62895861252, 60.529292659369], [16.631781443993, 60.505653018681], [16.618316769685, 60.491940698833], [16.53443222365, 60.549108583831], [16.419549137196, 60.586469704161], [16.38846344746, 60.59230986231], [16.380640101726, 60.585272999498], [16.35809727957, 60.58477494607], [16.351292816713, 60.599218020969], [16.320584248693, 60.604996185059], [16.197718241836, 60.614337004829], [16.209470548127, 60.652504594035], [16.183046847911, 60.689821720343], [16.208721493347, 60.733203510014], [16.343418476508, 60.724970176664], [16.377218527813, 60.743586813792], [16.386479452051, 60.786926198161], [16.525019393444, 60.792657228015], [16.631319416869, 60.785786884936], [16.732119372541, 60.818239522864], [16.841685588052, 60.816048241162]]"
SIG,3,59.630829624783,17.823740929058,Vattenfall Eldistribution AB,Sigtuna,"[[[17.954020262205, 59.628416765222], [18.015032065921, 59.640212730887], [18.023574008371, 59.59212060499], [18.007068549232, 59.568166489659], [17.98917217367, 59.568466084919], [17.973480809223, 59.556610706231], [17.922886825976, 59.558953238229], [17.883656115781, 59.55200934646], [17.848428239122, 59.561650570803], [17.851777366029, 59.567656133673], [17.807394038888, 59.574399876384], [17.801965297153, 59.583569342256], [17.669420102538, 59.617323902016], [17.572918040639, 59.657542824659], [17.615749599999, 59.675621044925], [17.63669888476, 59.67533045742], [17.628706513136, 59.693613659836], [17.694372602334, 59.694739901362], [17.723153362528, 59.683205233708], [17.728587186659, 59.665039672196], [17.753216378918, 59.6603039442], [17.781320211801, 59.689891240665], [17.816337718619, 59.674215449661], [17.838292002645, 59.690535847282], [17.905722838065, 59.711972189834], [17.931656348282, 59.707396707351], [17.934876141176, 59.685689106969], [17.958279366767, 59.674387919132], [17.935499676093, 59.665353663089], [17.923704424721, 59.682906824066], [17.903107375011, 59.651525660862], [17.904844964851, 59.621491351929], [17.91942126413, 59.629001465348], [17.950473771461, 59.618147291769], [17.954020262205, 59.628416765222]]]"
SJO,3,58.295933826698,13.821403514953,Sjogerstads Elektr Distributionsf,Sjogerstad,"[[13.670319049855, 58.306620180968], [13.656279745114, 58.307204754587], [13.670225172401, 58.350129783978], [13.722883270346, 58.353479501154], [13.734867675491, 58.363044441376], [13.771796852477, 58.360968362343], [13.770210164996, 58.355047851094], [13.830401506736, 58.360543966428], [13.851036496929, 58.370382728328], [13.874557458972, 58.36884727047], [13.889342666862, 58.35747651611], [13.873832032888, 58.352761665921], [13.88156507339, 58.344890468866], [13.858114464864, 58.31016764544], [13.892769613799, 58.318002947409], [13.927249937856, 58.30854502935], [13.957433754631, 58.313500458622], [13.964888471691, 58.30146084273], [14.003157371549, 58.302660626964], [13.994035244625, 58.285409251722], [13.912401361329, 58.248585602509], [13.869447966488, 58.248077056186], [13.86207035785, 58.253432301547], [13.845508107044, 58.216529455129], [13.779239573298, 58.206431079172], [13.752918852537, 58.217888391275], [13.760769896363, 58.234751835621], [13.751331319145, 58.242078070684], [13.770554439316, 58.248095336215], [13.760547481714, 58.265088356165], [13.775812995452, 58.267256039332], [13.774113942325, 58.275664101248], [13.748944438494, 58.281914620224], [13.767202437015, 58.307227546702], [13.750692018089, 58.314592681363], [13.724073358536, 58.303249881498], [13.703782394585, 58.317299421766], [13.684328958456, 58.296905603395], [13.670319049855, 58.306620180968]]"
SHD,3,57.618974404397,12.874626341221,Vattenfall Eldistribution AB,Sjuhärad,"[[12.86054578826, 58.115798994635], [12.861039200524, 58.082367884897], [12.832990693983, 58.078003236833], [12.833373610171, 58.066966033566], [12.870250042317, 58.059502911467], [12.867789074062, 58.04685313482], [12.893335047655, 58.046108915943], [12.930154542221, 58.03298564232], [12.963806494616, 58.037498541347], [12.943891148688, 58.025162253785], [12.956327598398, 58.014380569338], [12.910042649762, 57.992090884547], [12.86445547665, 57.948139120551], [12.928046005726, 57.933402112534], [12.960719688448, 57.913222430954], [13.0138797496, 57.924689824551], [13.114483832918, 57.900585299827], [13.105668625535, 57.855915243343], [13.128150604383, 57.84451687618], [13.137355656648, 57.813190601624], [13.127262375602, 57.810611291704], [13.198809059772, 57.813929959063], [13.243112631494, 57.807534729969], [13.253700476678, 57.791470763655], [13.246754096783, 57.767837755018], [13.388872723692, 57.7647298176], [13.382977860072, 57.710508148181], [13.400813334842, 57.712131648314], [13.408841386952, 57.685786427914], [13.398997381623, 57.670321201923], [13.416527972904, 57.664345025342], [13.460694311546, 57.579473916715], [13.458170118314, 57.564508884092], [13.429708654323, 57.563915189133], [13.430695362456, 57.542773536123], [13.299205222582, 57.539451561577], [13.274110358127, 57.533463087861], [13.264068388642, 57.506738435633], [13.235865687943, 57.49702092207], [13.253492238009, 57.4635394136], [13.315019429678, 57.441661021035], [13.307297679269, 57.439397979663], [13.362248872889, 57.397153152861], [13.360730383471, 57.372750573952], [13.377403201629, 57.368322346489], [13.415327720175, 57.376178888484], [13.433119798621, 57.366452288844], [13.433023235521, 57.349036076595], [13.387822120619, 57.341043453166], [13.368712072543, 57.321549421678], [13.28213281195, 57.307452835479], [13.288520550094, 57.297155583453], [13.277463480333, 57.288967804704], [13.24453696264, 57.288552228476], [13.187406403875, 57.298369373791], [13.174919615683, 57.30739001853], [13.151222278792, 57.36759282112], [13.041893569253, 57.391239796173], [12.99799062225, 57.364409073698], [13.015548621938, 57.353307854429], [12.987705808385, 57.325770755727], [12.984733863326, 57.301414617911], [12.948539441545, 57.285073096947], [12.952384389489, 57.239135292846], [12.921146307898, 57.22401460508], [12.839623112493, 57.211998119369], [12.768611600516, 57.21473484909], [12.735602527998, 57.241681998642], [12.730938329348, 57.25822008529], [12.71524778824, 57.251547907343], [12.702345035085, 57.277132091031], [12.711308513318, 57.285104726351], [12.673223217151, 57.288873591771], [12.66643424666, 57.298163049286], [12.622408640057, 57.308903087817], [12.624590430852, 57.342298011976], [12.603281087233, 57.346721186955], [12.622516381787, 57.384729450949], [12.545329536381, 57.398485483715], [12.524142460787, 57.387259098975], [12.47969102893, 57.384547589308], [12.448756545185, 57.396260551372], [12.433695841841, 57.393547896425], [12.405149432003, 57.412876473991], [12.402282445363, 57.43624185181], [12.359387619555, 57.452297097342], [12.35432984965, 57.442199808214], [12.322802290873, 57.46075775368], [12.334071460922, 57.474828457444], [12.375092748642, 57.485845855838], [12.405122357618, 57.508051624992], [12.432725075532, 57.499241756154], [12.453924052074, 57.501439113904], [12.502252796129, 57.525572817147], [12.486994763322, 57.548287795276], [12.502130399536, 57.557793509433], [12.490080870273, 57.567633060157], [12.496315622897, 57.575336643723], [12.527650270319, 57.58090211246], [12.518970624082, 57.590754371418], [12.547390857732, 57.604155606509], [12.54483059777, 57.616330801466], [12.522109779662, 57.620734595672], [12.482951308416, 57.599083595166], [12.430027621814, 57.607973364623], [12.397720985712, 57.590122517048], [12.380423412359, 57.562760834405], [12.309116291006, 57.546333311517], [12.278216475491, 57.560148873815], [12.329689976451, 57.585219420296], [12.337586361246, 57.599442930114], [12.329144788242, 57.608067068495], [12.279866366837, 57.606916645013], [12.275005978827, 57.617004488548], [12.280401677338, 57.657970393027], [12.319305785608, 57.636211593896], [12.351347386233, 57.629072511794], [12.397444648402, 57.66754469159], [12.432435186259, 57.663906566794], [12.470434162458, 57.670281413967], [12.501836504907, 57.689858577394], [12.50485731811, 57.709739862909], [12.480723120625, 57.729108335915], [12.488669372664, 57.745721393304], [12.476070769258, 57.763983085242], [12.456480763659, 57.753351398557], [12.435881367586, 57.758408421713], [12.442503779318, 57.815309688107], [12.413644281423, 57.822192482138], [12.441890359879, 57.844556676423], [12.426303854203, 57.860169260664], [12.446879620271, 57.877673465524], [12.510149303601, 57.880654415783], [12.516511900669, 57.901207840021], [12.552339855765, 57.904462425192], [12.609594278441, 57.924235327945], [12.639726554348, 57.948055153004], [12.655477587252, 57.948008000251], [12.645420611415, 57.959235024604], [12.62159181229, 57.960158223566], [12.613085969692, 57.976378883009], [12.629937744086, 57.990247590039], [12.67146993073, 57.994960770138], [12.672917694037, 58.004119348856], [12.688812205725, 58.005516856122], [12.678419003395, 58.029352396418], [12.710224518828, 58.055673254748], [12.68649281162, 58.081488194572], [12.711026587083, 58.096774085599], [12.798791403671, 58.103130776385], [12.833048002794, 58.118607975144], [12.86054578826, 58.115798994635]]"
SKA,3,58.389899118416,13.42985501704,Skara Energi AB,Skara,"[[13.430951730494, 58.350511549989], [13.398234913226, 58.364465109811], [13.380285242445, 58.364003345873], [13.364562824792, 58.380389569311], [13.346013188221, 58.383709442091], [13.336014665577, 58.394498026898], [13.348194051171, 58.398218924709], [13.355680683153, 58.420605542194], [13.404901430439, 58.421363847574], [13.421162139267, 58.430282502517], [13.454359127663, 58.421511155006], [13.458734568667, 58.40715493954], [13.507792797414, 58.410224931558], [13.52935779769, 58.39600799865], [13.509912426132, 58.389364714373], [13.491536947211, 58.35503374007], [13.430951730494, 58.350511549989]]"
SKR,3,57.409435258889,14.158889353585,Vattenfall Eldistribution AB,Skillingaryd,"[[14.094092980357, 57.470703919293], [14.232231448014, 57.465954730839], [14.253799017886, 57.45369698568], [14.243055866815, 57.44306288667], [14.252191748537, 57.40799837897], [14.225630302372, 57.379301563378], [14.216061507631, 57.335155683345], [14.16629206463, 57.343601936927], [14.108305289588, 57.342236369338], [14.110619257403, 57.395931318451], [14.04653731058, 57.399376166639], [14.047382220124, 57.43224761631], [14.080078175574, 57.442150628486], [14.094092980357, 57.470703919293]]"
SBR,3,58.944834959348,15.161339758888,Skyllbergs Bruks AB,Skyllbergs Bruk,"[[14.973205939289, 59.004700726658], [14.98671164806, 58.9936928664], [15.046899427806, 58.979287608701], [15.045022147404, 58.968730822529], [15.084227306033, 58.965708572248], [15.104312382595, 59.002141922816], [15.181099554867, 58.99871404605], [15.200317043064, 59.026208800028], [15.264392516848, 59.055717740039], [15.305434580982, 59.051939449691], [15.3499233589, 59.029975017928], [15.358779564396, 59.007373377299], [15.318042930982, 58.988093703762], [15.310647470249, 58.969584395388], [15.344230150392, 58.933686373427], [15.333428341368, 58.906546119923], [15.289690183053, 58.882011430263], [15.324842020154, 58.858709960831], [15.294054691759, 58.849950951086], [15.276125507696, 58.863088574058], [15.17466299892, 58.883541090799], [15.158523946467, 58.876922203369], [15.173025732839, 58.864698978999], [15.151301011767, 58.862866857494], [15.137539190807, 58.847822246339], [15.082903327735, 58.850575149339], [15.070202260648, 58.854346122966], [15.061601941844, 58.878597406226], [15.0119126598, 58.885443473064], [14.999889357283, 58.901862730635], [14.964374026398, 58.895433701649], [14.947389535229, 58.917322613307], [14.948506954214, 58.941112352908], [14.921941152302, 58.959633660952], [14.96029440786, 59.010309016167], [14.973205939289, 59.004700726658]]"
SKD,3,58.407394819312,13.832222851421,Skövde Energi Elnät AB,Skövde,"[[13.829917497628, 58.439681448708], [13.827824778403, 58.433285052851], [13.863575543906, 58.43099406505], [13.874410454946, 58.445639102172], [13.927538644707, 58.445466825225], [13.921984572631, 58.413934640489], [13.887018482053, 58.380764018752], [13.8956770618, 58.371979472371], [13.774743083261, 58.355614166667], [13.804850576481, 58.380038986843], [13.766582329738, 58.393778224274], [13.750922101371, 58.387994231852], [13.737580195642, 58.393918628222], [13.747868948566, 58.405068238357], [13.735507035125, 58.425879802401], [13.74853484228, 58.436826610665], [13.82392047051, 58.45043568786], [13.829917497628, 58.439681448708]]"
SLD,3,58.048023421955,13.906984422894,Vattenfall Eldistribution AB,Skövde Landsbygd,"[[14.340221650148, 58.539441184809], [14.350898441044, 58.52257901005], [14.31058588122, 58.514160704056], [14.29674795995, 58.519210998829], [14.257385370077, 58.50757564753], [14.239206581401, 58.491770003237], [14.240743721475, 58.477448954013], [14.280832975633, 58.471971374915], [14.277085064355, 58.438828577075], [14.219625736068, 58.42295792688], [14.221187910863, 58.445582015276], [14.180612400684, 58.442535891302], [14.117181610235, 58.466507457309], [14.108118516095, 58.41735725555], [14.077676586439, 58.393340369121], [14.079536572, 58.364143123202], [14.119361788033, 58.353104346144], [14.138062345534, 58.372296239615], [14.240718071029, 58.364226128261], [14.206713752657, 58.387726050711], [14.27993818117, 58.421787842278], [14.295066783159, 58.421728520607], [14.338399466639, 58.452998307543], [14.385977517643, 58.445344789082], [14.414896596292, 58.422953237176], [14.393995170941, 58.376554604371], [14.346566903062, 58.338192268784], [14.340976345679, 58.320775591375], [14.33249559275, 58.315820248552], [14.31090372053, 58.322710667896], [14.278847611003, 58.312435472657], [14.252808599896, 58.321588025836], [14.239882839284, 58.313647245021], [14.267287134666, 58.29825316597], [14.265999925281, 58.289740501947], [14.286560972692, 58.291413426009], [14.288564701376, 58.280282231803], [14.171997733774, 58.287418736572], [14.148027312946, 58.255550696759], [14.140819643319, 58.211139503271], [14.19368722936, 58.203989620308], [14.206298375474, 58.209157824121], [14.220815802875, 58.203411725462], [14.20361976056, 58.189676364704], [14.228325221934, 58.170466385013], [14.249992071407, 58.170140346303], [14.245841801562, 58.125211770586], [14.197892665972, 58.028070295548], [14.155194181683, 58.020956415061], [14.140789665532, 58.036020042478], [14.075973597549, 57.996032653509], [13.998946122584, 57.997240096722], [13.910099819844, 57.972164293905], [13.895228385121, 57.96170546051], [13.932549573607, 57.908226343952], [13.919987554047, 57.891287539023], [13.93345822317, 57.881369770817], [13.971253010116, 57.870205847744], [14.019095821649, 57.869985281164], [14.071918397035, 57.885564457811], [14.074257038907, 57.873211231927], [14.090901044266, 57.867454731722], [14.118866711203, 57.877831837214], [14.148715625667, 57.865066901252], [14.155910905846, 57.826993267471], [14.124225783681, 57.821950412107], [14.136834385481, 57.807553810942], [14.104270147431, 57.779977153081], [14.123069226041, 57.760595471009], [14.103595341626, 57.748080296081], [14.07322503843, 57.744094041939], [14.031079290572, 57.753212336036], [13.998068073944, 57.716644972335], [13.969295914873, 57.703628706117], [13.961763454409, 57.685208125572], [13.872305674126, 57.689764937614], [13.863659159703, 57.664782619154], [13.815445434885, 57.653288232541], [13.761349264262, 57.658170837033], [13.778848899999, 57.688957311805], [13.694240971858, 57.705767762919], [13.60265537121, 57.713079368721], [13.573918983847, 57.729634054684], [13.512340711214, 57.684240892843], [13.47621561247, 57.690591327518], [13.430716426523, 57.673691781131], [13.421661753731, 57.699879129817], [13.458183323399, 57.728705391951], [13.465331867658, 57.746310182377], [13.561160003494, 57.738520514638], [13.50093163994, 57.776396866168], [13.459531609091, 57.77579281549], [13.470338372456, 57.813484912932], [13.427962972717, 57.826917132751], [13.442207540797, 57.833716568324], [13.443078589825, 57.843704778971], [13.425301520472, 57.850058898151], [13.440078786204, 57.892534713465], [13.421256288886, 57.914455176139], [13.445191971286, 57.926395420499], [13.441331553308, 57.95944013867], [13.473706215047, 57.965422906161], [13.497743595284, 57.956928116582], [13.500187610434, 57.945123945544], [13.550817718888, 57.950419167172], [13.591270364869, 57.957878886017], [13.579594261195, 57.974172603961], [13.598361433687, 57.996051186702], [13.698651628683, 57.976812842231], [13.702279689506, 57.994220170208], [13.726867786689, 57.992616985013], [13.752998280175, 57.997106257839], [13.752566259413, 58.008517172344], [13.773863570292, 58.006445562272], [13.766230496669, 58.035998437973], [13.791862629316, 58.055389625925], [13.750312539356, 58.075666756418], [13.731659060185, 58.072968475983], [13.731199803041, 58.082470727603], [13.71039550476, 58.081117757205], [13.699850571525, 58.087505419962], [13.687422790475, 58.095245524254], [13.696303900169, 58.105461660556], [13.68647132774, 58.119533985679], [13.719558834958, 58.120528116589], [13.735462491889, 58.110879936529], [13.749375957241, 58.116028674244], [13.742647818771, 58.124208316169], [13.759868940072, 58.121698272239], [13.75143694395, 58.117199897861], [13.762485645931, 58.114132671555], [13.853364908932, 58.118343585164], [13.887161980438, 58.109901403754], [13.898230858547, 58.097893597711], [13.943800912532, 58.090844915483], [13.985078503533, 58.095333247911], [14.010238657403, 58.079230899168], [14.046626559333, 58.078088387904], [14.055355053908, 58.071353452189], [14.113559169999, 58.073167749613], [14.116850075723, 58.078213164444], [14.103640337053, 58.090985629563], [14.11778161802, 58.090477885606], [14.128816832677, 58.146297213943], [14.114680458225, 58.156522735287], [14.120873708559, 58.182195812365], [14.083306448562, 58.250100991998], [14.004503777901, 58.268005930505], [14.007363272984, 58.249875064094], [13.980005303893, 58.233820821477], [13.983380652667, 58.221485568547], [13.954830908034, 58.221966225151], [13.960413157706, 58.239859714167], [13.942742249069, 58.244832920126], [13.940551846617, 58.263450928106], [13.993375463777, 58.285010793226], [14.005226840162, 58.302416700773], [13.964125767247, 58.301331320036], [13.954989582811, 58.313106437499], [13.927340046226, 58.308550947057], [13.892715733046, 58.318002828225], [13.855903577646, 58.309043186383], [13.92585720952, 58.44053298115], [13.924060232939, 58.445745620042], [13.872286102309, 58.446032497096], [13.860669022946, 58.430055396264], [13.82468084727, 58.432254068451], [13.821211994907, 58.449995285269], [13.788645649863, 58.441622957717], [13.824616968729, 58.515524063482], [13.843441724334, 58.513255426705], [13.843391733112, 58.498871665038], [13.882950758157, 58.498830022091], [13.895366079281, 58.507766729286], [13.933007538655, 58.513554545764], [13.935531298577, 58.506661975585], [13.954522307846, 58.505560483292], [13.937699578057, 58.485341045074], [13.945378459718, 58.47851761845], [13.992493590193, 58.4677575281], [14.015317334966, 58.475269556258], [14.098768062331, 58.476691811268], [14.101017366189, 58.540836268443], [14.179645464217, 58.545832160112], [14.188755626461, 58.535526907851], [14.262776256182, 58.554184022366], [14.338291804864, 58.560539922217], [14.340221650148, 58.539441184809]]"
SMB,3,60.182691763621,15.411636578651,Smedjebacken Energi Nät AB,Smedjebacken,"[[15.346384722483, 60.238113500388], [15.449527840064, 60.26698197411], [15.435080865043, 60.233260182782], [15.491942090704, 60.18628116337], [15.461675281641, 60.166035093557], [15.465463145797, 60.129068888898], [15.446920239695, 60.123603074485], [15.407660566259, 60.127249899163], [15.384261526178, 60.105100743886], [15.357976117542, 60.127736470996], [15.363063944541, 60.144400149479], [15.338890398077, 60.150979231858], [15.335399903427, 60.168058117038], [15.380046327481, 60.183229171905], [15.378585919837, 60.2191307177], [15.346384722483, 60.238113500388]]"
